documentid,property,value
6712563,医疗费,18086
6712563,护理费,4800
6712563,误工费,8000
6712563,伤残赔偿金,82936
6712563,精神抚慰金,6000
6712563,交通费,400
6712563,住宿费,160
6712563,住院伙食补助费,810
6712563,营养费,540
6712563,医疗费,7420
6712563,第三者责任险,11010.12
6712733,医疗费,9450.17
6712733,误工费,6000
6712733,住院伙食补助费,900
6712733,住院伙食补助费,900
6712733,护理费,1800
6712733,住宿费,750
6712733,交通费,776.50
6712733,第三者责任险,7875.12
6734763,第三者责任险,8580.20
6736033,货款,115345
6736071,第三者责任险,3410
6736105,医疗费,6103.65
6736105,住院伙食补助费,240
6736105,营养费,3000
6736105,护理费,9000
6736105,残疾赔偿金,20937.8
6736105,交通费,160
6736105,精神损害抚慰金,1200
6736214,鉴定费,1120
6737021,医疗费,800
6737021,住院伙食补助费,450
6737021,营养费,1440
6737021,误工费,7440
6737021,护理费,4500
6737021,交通费,300
6737021,鉴定费,840
6737056,货款,1650909.34
6738773,医疗费,24792
6738773,住院伙食补助费,750
6738773,残疾赔偿金,65273.42
6738773,精神损害抚慰金,4000
6738773,护理费,3200
6738773,误工费,9000
6738773,交通费,2000
6738773,医疗费,10000
6738773,残疾赔偿金,65273.42
6738773,精神损害抚慰金,4000
6738773,护理费,3200
6738773,误工费,9000
6738773,交通费,2000
6738773,医疗费,14792
6738773,住院伙食补助费,750
6738773,鉴定费,1600
6740294,借款,1000000
6741625,借款,234000
6742684,各项损失,120000
6742684,各项损失,170426.39
6742684,鉴定费,2040
6742688,各项损失,116187
6742688,各项损失,9594.47
6744851,损害费用,120000
6744851,损害费用,94558.28
6747408,违约金,35200
6747408,租金,120104.38
6747966,违约金,27520
6747966,租金,49558.30
6750138,第三者责任险,53156.28
6750153,第三者责任险,22788.4
6750234,第三者责任险,184986.9
6750245,第三者责任险,11044.87
6750256,第三者责任险,51273
6750256,第三者责任险,19483.74
6752150,医疗费,3009.15
6752150,误工费,2620.25
6752683,第三者责任险,31891.14
6752986,护理费,5000
6752986,残疾赔偿金,21828
6752986,交通费,1000
6752986,精神损害抚慰金,2000
6752986,精神损害抚慰金,1600
6753124,借款,12950
6753124,利息,2175.6
6753888,货款,42000
6753900,货款,18000
6754533,第三者责任险,244657.68
6755710,护理费,4800
6755710,误工费,12684.44
6755710,残疾赔偿金,69100
6755710,精神损害抚慰金,3000
6755710,精神损害抚慰金,700
6757955,借款,130000
6757955,利息,50000
6757959,医疗费,5964.91
6757959,误工费,7636.5
6757959,护理费,2400
6757959,残疾赔偿金,61942
6757959,护理费,2400
6757959,精神损害抚慰金,4000
6757959,交通费,400
6757959,鉴定费,2040
6757959,车损,600
6757959,医疗费,5964.91
6757959,护理费,2400
6757959,护理费,2400
6757959,误工费,7636.5
6757959,残疾赔偿金,61942
6757959,交通费,400
6757959,精神损害抚慰金,4000
6757959,车损,600
6757992,货款,89000
6757992,利息,10653
6765435,借款,15000
6767777,利息,10000
6769341,借款,600000
6769341,利息,100000
6771404,医疗费,1363.70
6771404,车辆损失,1750
6771444,医疗费,123679.10
6771444,护理费,10720
6775351,护理费,37404.91
6775394,护理费,34116.37
6777583,借款,289000
6780036,借款,100000
6780909,精神损害抚慰金,1500
6780917,货款,37652
6780920,借款,50000
6780920,利息,17940
6781900,车辆损失,107805
6781900,鉴定费,100
6781903,残疾赔偿金,119642.08
6781903,营养费,85587.90
6781903,医疗费,10000
6781913,交通费,74296
6781913,交通费,447302.7
6781913,交通费,169743.98
6781913,交通费,447302.7
6789029,借款,420000
6789707,各项损失,22165
6789712,医疗费,20528.88
6789712,伙食补助费,1080
6789712,营养费,720
6789712,误工费,17351.18
6789712,护理费,7200
6789712,交通费,590
6798132,借款,50000
6798132,利息,10133
6798228,借款,100000.00
6798228,违约金,13004
6798228,律师费,7000
6816963,交通费,3806.01
6817811,补偿款,2870
6817811,补偿款,42500
6818026,借款,110000
6818280,借款,84000
6821108,工资,18110.6
6821108,孩子上学费用,6180
6821140,补偿款,64440
6832791,借款,10000
6833047,违约金,6291
6833087,借款,20000
6834373,医疗费,990241.19
6834373,误工费,73883
6834373,护理费,147767
6834373,营养费,18000
6834373,营养费,18000
6834373,交通费,3000
6834373,精神损害抚慰金,50000
6840413,医疗费,3883.01
6840413,误工费,700
6840413,护理费,560
6840413,住院伙食补助费,210
6840413,营养费,140
6844886,误工费,1800
6844886,误工费,1800
6844886,住院伙食补助费,900
6844886,交通费,460
6854245,医疗费,10000
6854245,误工费,15730
6854245,护理费,17100
6854245,残疾赔偿金,24204.6
6854245,精神抚慰金,5000
6854245,交通费,500
6854245,医疗费,2663.45
6854245,住院伙食补助费,1215
6854245,营养费,2565
6854245,鉴定费,850
6856053,租金,98000
6856344,借款,1000000
6857429,借款,7200000
6859478,医疗费,42587.72
6859478,误工费,21496.65
6859478,护理费,6160
6859478,伙食补助费,1650
6859478,残疾赔偿金,52024
6859478,交通费,873.6
6859478,鉴定费,900
6859478,交通费,1200
6859745,医疗费,55904.76
6859745,误工费,5000
6859745,住院伙食补助费,2070
6859745,护理费,5520
6859745,交通费,600
6865708,医疗费,5949.84
6865708,误工费,1100
6865716,医疗费,4232.66
6865716,误工费,880
6865716,误工费,880
6865716,住院伙食补助费,330
6865716,住院伙食补助费,330
6865716,车辆损失,740
6868099,误工费,14036
6868099,护理费,2080
6868099,交通费,500
6868099,住院伙食补助费,780
6868099,住院伙食补助费,780
6868099,误工费,1840
6868099,误工费,1840
6868099,交通费,500
6868099,住院伙食补助费,690
6868099,住院伙食补助费,690
6868099,鉴定费,200
6868099,医疗费,4500
6868099,误工费,14036
6868099,护理费,2080
6868099,交通费,500
6868099,医疗费,5500
6868099,误工费,1840
6868099,误工费,1840
6868099,交通费,500
6868099,医疗费,21149.8
6868099,营养费,1470
6868099,营养费,1470
6868107,误工费,1000
6868107,交通费,2000
6868107,误工费,1000
6868107,精神损害抚慰金,30000
6868107,剩余损失,143326
6868107,剩余损失,143326
6873935,电费,87.50
6873935,电费,46.20
6873938,医疗费,111322.5
6873938,住院伙食补助费,1530
6873938,医疗费,15000
6873938,营养费,1620
6873938,误工费,10591
6873938,护理费,4080
6873938,交通费,1000
6873938,住宿费,800
6873938,伤残赔偿金,25357.2
6873938,残疾辅助器具费,890
6873938,精神抚慰金,3000
6873938,车辆损失,1600
6873938,医疗费,119425
6882255,货款,2387538.37
6919977,医疗费,55082.45
6919977,误工费,10200
6921094,借款,39000
6921496,借款,40000
6928451,借款,10000
6928451,利息,19800
6928451,借款,10000
6928451,利息,19800
6928485,案件受理费,300.00
6928817,医疗费,224417.65
6931814,借款,94000
6931988,透支款,7903.42
6931988,利息,1510.37
6931988,滞纳金,1796.39
6932338,借款,330000
6936300,伤残补助金,15855.75
6936300,工伤医疗补助金,10216
6936300,工伤医疗补助金,10216
6936300,停工留薪期工资,3523.5
6936300,护理费,1400
6936300,住院伙食补助费,420
6936300,鉴定费,300
6936300,医疗费,539.72
6936300,工资,3672
6937249,借款,400000
6939114,机动车交通事故责任强制保险,120000
6939114,第三者责任险,170000
6939140,机动车交通事故责任强制保险,53721
6939140,第三者责任险,5023.43
6958627,货款,40171
6959056,各项损失,70225.15
6959076,医疗费,12706
6959076,误工费,9716
6959076,护理费,5951
6959076,住院伙食补助费,1470
6959076,残疾赔偿金,45354
6959400,利息,82500
6965986,借款,580000
6966154,借款,100000
6975810,借款,680000
6975913,借款,157000
6977342,借款,1000000
6980801,借款,343000
6981153,借款,150000
6981501,借款,520000
6982188,借款,244000
6986158,工资,933
6986158,经济补偿金,233
6986161,工资,933
6986161,经济补偿金,233
6986687,借款,1700000
6986687,借款,200000
6986687,借款,1500000
6987683,借款,70000
6987685,借款,200000
6987687,租金,15600
6987687,违约金,7800
6987701,借款,182239
6988816,医疗费,32862.30
6988816,住院伙食补助费,870
6988816,误工费,14574.25
6988816,护理费,2900
6988816,交通费,4500
6988816,住宿费,1600
6988816,残疾赔偿金,45614.80
6988816,精神损害抚慰金,1000
6988816,精神损害抚慰金,110000
6988816,鉴定费,46906.88
6989024,借款,350000
6989153,借款,180000
6989172,借款,350000
6989174,借款,150000
6989174,利息,63437.5
6989492,借款,1177600
6989827,借款,420000
6990176,医疗费,18591
6990513,借款,100000
6990513,律师费,5000
6990580,借款,146700
6990592,医疗费,45338.65
6990592,交通费,500
6990950,借款,150000
6990977,残疾赔偿金,69100
6990977,鉴定费,2460
6990977,医疗费,6201
6990977,误工费,6775
6990977,护理费,750
6990977,营养费,900
6990977,住院伙食补助费,540
6990977,交通费,360
6990977,精神抚慰金,2000
6991003,借款,760000
6991083,借款,1290000
6991143,借款,2576714
6991672,医疗费,3145.34
6991672,住院伙食补助费,750
6991672,护理费,2800
6991672,误工费,7588
6991672,营养费,560
6991672,伤残赔偿金,26142
6991672,鉴定费,2460
6991672,交通费,240.50
6991672,精神损害抚慰金,2000
6992002,借款,120000
6992228,借款,3000000
6992574,医疗费,8254.08
6992574,护理费,686
6992574,交通费,200
6992588,借款,9250000
6992588,律师费,344500
6996506,借款,3000000
6997877,相关费用,28000
6997879,垫付款,37202
7000719,医疗费,33.99
7000719,鉴定费,128
7000855,借款,500000
7001309,借款,1800000
7002890,借款,580000
7003573,借款,2000000
7005107,停运损失,37946.40
7005391,借款,580000
7006528,精神损害抚慰金,43822.72
7006528,鉴定费,1200
7006528,鉴定费,360
7006532,精神损害抚慰金,40000
7006594,精神损害抚慰金,50000
7006596,交通费,120000
7006596,各项损失,221731.1
7007129,借款,930000
7007816,借款,390000
7007816,利息,160000
7010367,货款,100080
7010367,违约金,20000
7010694,借款,79000
7011963,借款,240000
7012425,修复费用,45761.4
7012425,鉴定费,13500
7012687,货款,123900
7012720,借款,180000
7012720,利息,1230
7012886,货款,253741.50
7013894,借款,1067203.57
7013894,律师费,30000
7013978,其他损失,8904.30
7014492,医疗费,32481.34
7014492,误工费,14400
7014492,护理费,2030
7014492,住院伙食补助费,580
7014492,营养费,290
7014492,伤残赔偿金,13006
7014492,精神抚慰金,2000
7014492,医疗费,41351.34
7014492,医疗费,9055.90
7014525,代理费用,10000
7014549,各项损失,110000
7014549,各项损失,187513.05
7014549,各项损失,437530.45
7016625,医疗费,5000
7016625,误工费,15200
7016625,护理费,2000
7016625,交通费,180
7016625,伤残赔偿金,13006
7016625,精神损害抚慰金,1000
7016625,精神损害抚慰金,1000
7016659,各项损失,194642.6
7016659,鉴定费,700
7016664,其余损失,314678.40
7016664,其余损失,314678.40
7016680,各项损失,120000
7016680,各项损失,182529.31
7017159,误工费,21680
7017159,护理费,1680
7017159,营养费,560
7017159,住院伙食补助费,840
7017159,残疾赔偿金,23052
7017159,精神损害抚慰金,2000
7017159,护理费,1680
7017159,医疗费,26042.96
7017159,医疗费,26042.96
7017159,车辆损失,1750
7017159,车辆损失,1750
7021827,诉讼费,782
7027335,停运损失,2700
7027335,交通费,150
7027517,各项损失,62315
7027517,医疗费,55021.31
7027545,各项损失,10130.16
7028221,垫付款,7000
7028343,医疗费,1450.87
7028343,误工费,9231.82
7028343,护理费,1340.95
7028343,住院伙食补助费,240
7028343,住院伙食补助费,240
7028343,残疾赔偿金,41468
7028343,交通费,100
7028343,鉴定费,800
7031122,医疗费,69428.19
7031122,误工费,9840
7031122,护理费,8610
7031122,住院伙食补助费,990
7031122,营养费,1200
7031122,残疾赔偿金,11526
7031122,鉴定费,2400
7031122,交通费,200
7031122,精神损害抚慰金,2000
7031122,医疗费,19400
7031132,医疗费,39054.76
7031132,误工费,33888.66
7031132,护理费,30000
7031132,交通费,1200
7031132,住院伙食补助费,1080
7031132,住院伙食补助费,1080
7031132,鉴定费,700
7031132,残疾赔偿金,82936
7031132,精神损害抚慰金,2000
7031145,借款,23000
7031153,医疗费,6517.16
7031153,伤残赔偿金,41468
7031153,误工费,5400
7031153,护理费,840
7031153,住院伙食补助费,420
7031153,营养费,280
7031153,交通费,120
7034238,医疗费,31333.81
7034238,住院伙食补助费,1170
7034238,护理费,3710
7034238,误工费,17400
7034238,残疾赔偿金,20112
7034238,鉴定费,1500
7034238,交通费,580
7034238,精神损害抚慰金,3000
7034238,医疗费,28000
7034290,违约金,1400.32
7034290,违约金,2917.33
7034312,医疗费,20246.48
7034312,住院伙食补助费,540
7034312,营养费,960
7034312,护理费,3120
7034312,误工费,13780
7034312,伤残赔偿金,36490
7034312,鉴定费,1500
7034312,交通费,300
7034312,精神损害抚慰金,2000
7037056,各项损失,134631.06
7037825,借款,69929.61
7039910,医疗费,10776.03
7039910,营养费,1480
7039910,住院伙食补助费,420
7039910,误工费,14261.62
7039910,护理费,6938.24
7039910,交通费,300
7039910,误工费,12772
7039910,护理费,5626
7039910,交通费,300
7039910,鉴定费,800
7039910,鉴定费,800
7044556,借款,110000
7044556,利息,63000
7044672,医疗费,78885.23
7044672,鉴定费,2200
7044672,鉴定费,100
7044672,医疗费,87.40
7045227,医疗费,3600
7051121,医疗费,10000
7051142,医疗费,58953.10
7051142,鉴定费,2160
7058703,借款,1000000
7058768,精神抚慰金,34889.32
7058940,借款,450000
7058944,借款,200000
7058950,借款,50000
7059339,借款,500000
7059700,交通费,2163.5
7059706,各项损失,27718
7059854,滞纳金,569.1
7059860,交通费,108106.99
7061164,医疗费,292.5
7061164,住院伙食补助费,1230
7061164,护理费,3280
7061164,误工费,12930.1
7061164,交通费,975
7061164,伤残赔偿金,36490
7061164,精神抚慰金,1000
7061164,医疗费,2936.25
7061164,住院伙食补助费,330
7061164,护理费,880
7061164,误工费,1466.3
7061233,医疗费,27180
7061233,车辆损失,2000
7061233,医疗费,92820
7064656,借款,400000
7067617,借款,165000
7067637,借款,20000
7067657,借款,30000
7068909,借款,50000
7068917,借款,60000
7068957,借款,30000
7069024,货款,200000
7069397,借款,50000
7070778,修复费用,6643
7070778,鉴定费,3000
7071468,医疗费,58941.22
7071468,残疾赔偿金,39188.4
7071468,误工费,14017
7071468,护理费,14280
7071468,交通费,2100
7071468,鉴定费,840
7071468,住宿费,150
7071468,残疾辅助器具费,1610
7071468,精神损害抚慰金,15000
7075607,医疗费,24389.54
7075607,护理费,2080
7075607,住院伙食补助费,900
7075607,营养费,600
7075607,交通费,300
7075607,误工费,5700
7075607,鉴定费,840
7075607,伤残赔偿金,13006
7075607,精神抚慰金,3000
7076063,医疗费,9057.83
7076063,住院伙食补助费,600
7076063,护理费,2000
7076063,误工费,12400
7076063,残疾赔偿金,11526
7076063,精神损害抚慰金,1000
7076063,鉴定费,840
7076063,医疗费,342.17
7076063,护理费,3100
7076063,误工费,15004
7076063,残疾赔偿金,23052
7076063,交通费,357
7076063,护理费,2000
7076063,医疗费,44189.42
7076063,住院伙食补助费,930
7076063,鉴定费,840
7076063,鉴定费,720
7076093,医疗费,6890.34
7076093,误工费,4251
7076093,车损,780
7076093,护理费,3120
7076093,住院伙食补助费,1170
7076113,医疗费,29812.04
7076113,住院伙食补助费,1470
7076113,营养费,980
7076113,护理费,5880
7076113,交通费,615
7076113,误工费,18600
7076113,伤残赔偿金,12678.6
7076113,鉴定费,840
7076113,精神抚慰金,3000
7077295,医疗费,10000
7077295,医疗费,10000
7077295,交通费,1620
7077295,护理费,2960
7077295,医疗费,12353.2
7077295,医疗费,28838.74
7078443,医疗费,31076.44
7078443,误工费,16060.80
7078755,医疗费,13610.45
7078755,误工费,10930.50
7078755,交通费,1098.50
7078755,鉴定费,3200
7079073,借款,60000
7079073,借款,30000
7079983,医疗费,10000
7079983,误工费,13080
7079983,护理费,1710
7079983,交通费,600
7080053,货款,36780
7080053,利息,1445
7081564,各项损失,236375.80
7081564,第三者责任险,61500
7083737,经济补偿金,1050
7084035,透支款,7617.01
7084035,利息,2459.42
7084035,滞纳金,446.73
7088126,医疗费,10000
7088413,鉴定费,1300
7088413,各项费用,101877.72
7089196,医疗费,10000
7089196,护理费,4160
7089196,误工费,9440
7089196,残疾赔偿金,10005.60
7089196,营养费,5450.64
7089196,医疗费,12850.64
7089196,护理费,4160
7089196,鉴定费,700
7089197,租金,50000
7089366,借款,100000
7089506,透支款,10000
7089506,利息,1273.54
7089506,滞纳金,583.79
7089506,透支款,10000
7089515,借款,19000
7089515,利息,9.6
7089838,误工费,4800
7089859,医疗费,20396.16
7089869,伤残赔偿金,36490
7089939,借款,200000
7089939,债权费用,5000
7090136,透支款,1929.03
7090136,利息,505.18
7090136,滞纳金,114.22
7090136,透支款,1929.03
7090159,借款,30000
7090159,利息,550
7090178,借款,48294.74
7090178,利息,13.23
7090210,借款,50000
7090210,利息,10.806315
7090733,借款,910000
7091872,医疗费,4432.67
7091872,伤残赔偿金,5763
7091872,鉴定费,700
7091872,交通费,300
7091872,精神抚慰金,2000
7091872,鉴定费,700
7091874,医疗费,89930.17
7091874,误工费,23900.00
7092681,利息,10449.36
7092681,滞纳金,1719.21
7092750,借款,75000
7092750,利息,35985.79
7092907,借款,4000
7092907,利息,405.63
7092945,借款,90000
7092945,利息,9.146732
7092981,借款,190000
7092981,利息,9.9
7093127,鉴定费,700
7094401,营养费,10000
7094401,护理费,13200
7094401,伤残赔偿金,91432
7094401,交通费,500
7094401,车辆损失费,1030
7094401,精神抚慰金,4000
7094401,鉴定费,700
7094401,医疗费用,32025
7094413,住院伙食补助费,2850
7094413,住院伙食补助费,18439.27
7095311,租金,30000
7096799,借款,250000
7096813,借款,511000
7096893,货款,112687
7097283,交通费,36435
7097289,交通费,16489.80
7097662,借款,150000
7097720,借款,300000
7097720,利息,120000
7098052,医疗费,27135.24
7098052,护理费,2000
7098052,住院伙食补助费,500
7098052,住院伙食补助费,500
7098052,住宿费,100
7098052,护理费,2000
7098052,残疾赔偿金,124404
7098052,鉴定费,1300
7098052,精神抚慰金,8000
7098052,护理费,3000
7098052,住院伙食补助费,600
7098052,住院伙食补助费,600
7098052,鉴定费,1300
7098052,鉴定费,1300
7098131,医疗费,5223.97
7098131,拐杖费用,250.00
7098131,伙食补助费,2440.00
7098131,交通费,300.00
7098131,鉴定费,500.00
7098131,护理费,9120.00
7098131,伤残补助金,43967.00
7098131,工伤医疗补助金,39042.96
7098131,工伤医疗补助金,39042.96
7099217,工资,71756.2
7099217,工资,4413.72
7100093,自付费用,8714
7100093,商业险,66188
7100093,自付费用,8714
7100114,医疗费,12768.94
7100114,误工费,3212
7100114,护理费,2880
7100114,住院伙食补助费,720
7100114,营养费,480
7100114,交通费,600
7100114,医疗费用,6150
7100114,第三者责任险,9018.94
7100234,律师费用,10000
7100296,借款,70000
7101160,借款,1090000
7101160,利息,700000
7104742,医疗费,2713.62
7104808,利息,3740
7104808,债权费用,8000
7104825,借款,110000
7104825,利息,31220
7105428,房价款,864872.5
7105428,违约金,34594.9
7105428,房价款,864872.5
7105428,违约金,47481.5
7105446,房价款,1044039
7105446,违约金,41761.56
7105446,房价款,1044039
7105446,违约金,57317.74
7105543,房价款,852305
7105543,违约金,34092.2
7105543,房价款,852305
7105543,违约金,46791.54
7105563,房价款,1338582.2
7105563,违约金,53543.29
7105563,房价款,1338582.2
7105563,违约金,73488.16
7105575,房价款,1225280.2
7105575,违约金,49011.21
7105575,房价款,1225280.2
7105575,违约金,67267.88
7105615,房价款,1181466
7105615,违约金,47258.64
7105615,房价款,1181466
7105615,违约金,64862.48
7105678,违约金,124.56
7106310,利息,25500
7106583,借款,1700000
7106700,借款,1000000
7106741,利息,1293.35
7106741,滞纳金,286.57
7107074,借款,1349147.55
7107074,罚息,45000
7107551,伤残赔偿金,134633.62
7107551,误工费,19730
7107551,护理费,7020
7107551,交通费,300
7107551,营养费,1710
7107551,精神抚慰金,5000
7107551,营养费,1710
7107551,鉴定费,2480
7107830,违约金,255.35
7107839,违约金,562.23
7107881,违约金,675.76
7107884,违约金,526.55
7107894,违约金,1019.04
7107904,违约金,1328.56
7107913,违约金,322.48
7109269,利息,3809.93
7109931,违约金,2420.92
7109935,借款,40000
7109935,利息,240
7109935,利息,1.5
7114105,医疗费,10000.00
7114105,护理费,800.00
7114105,误工费,8989.00
7114105,交通费,200.00
7114105,残疾赔偿金,18100.80
7114105,精神损害抚慰金,2000.00
7114105,精神损害抚慰金,50.00
7114105,医疗费,1995.76
7114105,住院伙食补助费,288.00
7114134,医疗费,5679.92
7114134,住院伙食补助费,510
7114134,营养费,340
7114134,护理费,1020
7114134,交通费,1000
7114134,误工费,10124.9
7114134,伤残赔偿金,45716
7114134,交通费,1000
7114134,衣服损失,300
7114134,鉴定费,800
7114580,医疗费,59947.58
7114580,残疾赔偿金,34578
7114580,住院伙食补助费,1080
7114580,护理费,9780
7114580,误工费,17730.78
7114580,交通费,1800
7114580,住宿费,350
7114580,精神抚慰金,4000
7114580,鉴定费,2360
7114580,交通费,1800
7114588,剩余损失,32198.56
7114594,医疗费,15051.4
7114594,鉴定费,1150
7115135,借款,600000
7116049,医疗费,10631.91
7116152,借款,20000
7116796,借款,27000
7116805,借款,1500000
7116805,利息,67186.85
7116805,罚息,70151.93
7116805,借款,1500000
7120723,借款,400000
7121278,借款,220000
7123979,借款,85000
7124157,借款,50000
7125024,借款,16000000
7125024,借款,1500000
7125024,借款,4500000
7128730,借款,200000
7128730,利息,32000
7128730,借款,200000
7130307,借款,99635
7130512,借款,1450000
7130843,借款,195000
7132592,借款,30000
7140971,借款,20000
7141176,货款,629780
7141176,逾期付款利息,326924
7142903,借款,1200000
7145637,借款,45000
7146357,借款,70000
7146357,利息,104200
7147737,借款,45500
7147994,借款,35000
7147994,利息,1000
7147996,医疗费,9534.71
7147996,误工费,6360
7147996,护理费,1494
7147996,伙食补助费,720
7147996,营养费,180
7148004,停工留薪期工资,2163.7
7148004,伤残补助金,20653.29
7148004,伤残补助金,20653.29
7148004,伤残补助金,20653.29
7148004,鉴定费,1050
7148036,医疗费,55949.41
7148036,护理费,15721.5
7148036,医疗费,55949.41
7148036,护理费,15721.5
7148036,鉴定费,2650
7148089,贬值损失,25711.92
7148089,租金损失,13776
7148123,货款,891105
7148123,逾期付款利息,89110.5
7148751,债权费用,5000
7150595,借款,63000
7150595,借款,20050
7150595,借款,42950
7150595,借款,14950
7150595,利息,565.11
7151149,借款,2640000
7158608,医疗费,505600
7158669,借款,300000
7158707,借款,100000
7158707,利息,9000
7158707,借款,100000
7159092,营养费,27385.24
7159108,营养费,22810.25
7159112,借款,30000
7159112,利息,12177
7167073,货款,116812
7167073,违约金,15848
7167073,案件受理费,2950
7167185,护理费,7930
7167185,营养费,3500
7167185,交通费,1128
7167185,鉴定费,2100
7167220,住院伙食补助费,270
7167220,护理费,7317
7167220,营养费,3000
7167220,误工费,5296
7167220,鉴定费,2040
7167220,残疾赔偿金,70560
7167220,残疾赔偿金,70560
7167220,交通费,500
7178037,医药费用,56323.96
7178037,住院伙食补助费,4480
7178037,营养费,1200
7178037,误工费,16356
7178037,误工费,16356
7178037,营养费,1200
7178037,伤残赔偿金,70929.1
7178037,精神损害抚慰金,4000
7178081,鉴定费,3100
7179649,医疗费用,247201.95
7179651,护理费,5699
7179651,营养费,1200
7179651,交通费,1280
7179651,误工费,6558
7179651,伤残赔偿金,249893
7179651,鉴定费,1800
7179651,精神损害抚慰金,8000
7179653,交通费,100
7179653,误工费,6816.13
7179653,鉴定费,2400
7179653,鉴定费,3000
7180511,医疗费,827.20
7180511,误工费,1750
7181922,医疗费,38535.80
7181922,住院伙食补助费,1040
7181922,营养费,260
7181922,护理费,9630
7181922,残疾赔偿金,17156.90
7181922,鉴定费,2970
7181922,精神损害抚慰金,2000
7182064,借款,90000
7182064,利息,9600
7182064,律师费,4000
7182107,工资,2500
7182107,索款费用,210
7182151,医疗费,5742.69
7182151,误工费,564
7182151,护理费,566.68
7182151,住院伙食补助费,320
7182151,交通费,160
7182152,医疗费,129533.63
7182152,住院伙食补助费,4680
7182152,营养费,1365
7182152,误工费,12831
7182152,伤残赔偿金,102942
7182152,交通费,2340
7182152,残疾辅助器具费,2378.80
7182152,鉴定费,3000
7182152,鉴定费,3000
7182769,借款,948000
7182769,利息,183600
7183243,利息,17883.80
7183772,医疗费,3922.87
7183772,误工费,564
7183772,误工费,564
7183772,住院伙食补助费,320
7183772,营养费,160
7183772,交通费,232.5
7183772,各项损失,3458.02
7184328,精神抚慰金,50000
7184368,利息,3072
7184368,利息,34272
7184378,利息,926
7184408,工资,5052
7184408,工资,36974
7184408,工资,11815
7184795,借款,21000
7184795,利息,6000
7186395,借款,60000
7186395,利息,13000
7186429,误工费,1071
7186429,第三者责任险,132494.22
7186431,租金,19000
7186431,利息,2000
7186448,利息,1768.14
7186519,医疗费,10000
7186519,医疗费,48798.73
7186519,营养费,900
7186519,医疗费,10000
7186519,残疾赔偿金,94787.09
7186519,误工费,12690
7186519,护理费,11421
7186519,交通费,400
7186519,精神抚慰金,3000
7186519,医疗费,10000
7186519,医疗费,28283.73
7186528,工资,6025
7186528,经济补偿金,1631
7186550,利息,5939.41
7186560,违约金,25561
7186560,案件受理费,2514
7186596,经济补偿金,7350
7186596,工资,4166.7
7187963,医疗费,66661.52
7187963,营养费,900
7187963,住院伙食补助费,720
7187963,医疗费用,10000
7187963,医疗费用,10000
7187963,第三者责任险,200000
7187963,护理费,10721.45
7187963,残疾赔偿金,8578.45
7187963,交通费,150
7187963,鉴定费,1500
7187963,精神抚慰金,1000
7187963,死亡伤残赔偿,110000
7187973,精神抚慰金,3000
7188022,借款,900000
7188022,利息,204000
7188082,伤残补助金,35648.08
7188082,经济补偿金,1371.08
7188117,医疗费用,10000
7188117,医疗费用,10000
7188117,医疗费,16924.42
7188117,营养费,300
7188117,住院伙食补助费,270
7188117,医疗费用,10000
7188117,误工费,13051.04
7188117,护理费,8577.67
7188117,残疾赔偿金,42814.54
7188117,交通费,200
7188117,鉴定费,1500
7188117,精神抚慰金,1000
7188145,各项损失,8765.8
7188815,利息,4285.07
7189027,借款,30000
7189027,利息,2700
7189027,利息,700
7189516,借款,171000
7189516,利息,30753
7189536,借款,191000
7189536,利息,33371
7189556,借款,52500
7189556,利息,8664
7189576,借款,186000
7189576,利息,33591
7189751,借款,10000
7189751,利息,4426.66
7190161,医疗费,497.9
7190161,精神抚慰金,10000
7191600,医疗费,13919.56
7191600,误工费,3807
7191600,护理费,1903.5
7191600,住院伙食补助费,2160
7191600,交通费,220
7191734,案件受理费,170
7191734,案件受理费,170
7191734,案件受理费,170
7192933,借款,1062000
7193609,借款,1150000
7193609,借款,50000
7193610,借款,470000
7193612,借款,120000
7193612,利息,82400
7194917,医疗费,26982.05
7194917,伙食补助费,1000
7194917,伙食补助费,1000
7194917,残疾赔偿金,37930
7194917,护理费,6600
7194917,交通费,7000
7194917,住宿费,2632
7194917,精神损害抚慰金,10000
7194917,鉴定费,1500
7196081,误工费,4230
7196352,医疗费,2355.13
7196352,护理费,70.50
7196352,误工费,775.50
7196352,交通费,110
7196352,住宿费,160
7196647,医疗费,1506.20
7196647,误工费,634.50
7196647,误工费,634.50
7196647,住院伙食补助费,360
7196647,交通费,200
7196647,交通费,200
7197087,维修道路费用,300000
7197234,借款,235000
7197234,利息,16660
7199464,借款,30000
7199464,利息,25370
7200261,医疗费,1485.7
7200261,误工费,282
7201091,货款,24817.4
7201091,住宿费,3000
7202821,借款,93000.00
7202821,利息,16516.80
7203755,借款,188000
7203755,利息,61318.49
7203755,利息,6190
7205786,医疗费,15554.71
7205786,护理费,1269
7205786,住院伙食补助费,720
7205786,误工费,15721.81
7205786,残疾赔偿金,75859.12
7205786,精神损害抚慰金,500
7205786,交通费,200
7205786,鉴定费,450
7205786,医疗费,14000
7206034,医疗费,7398.86
7206034,护理费,1410
7206034,误工费,3314
7206034,住院伙食补助费,800
7206034,交通费,500
7206034,伤残赔偿金,9013.40
7206034,鉴定费,2920
7206034,精神损害抚慰金,2000
7206034,医疗费,5034.52
7206034,护理费,987
7206034,护理费,987
7206034,住院伙食补助费,560
7206034,案件受理费,1924
