documentid,property,value
7077295,鉴定费,1680
7078443,医疗费,31076.44
7078443,误工费,16060.80
7078443,误工费,133.84
7078443,误工费,120
7078443,护理费,8833.44
7078443,误工费,133.84
7078443,护理费,66
7078443,住院伙食补助费,1980
7078443,护理费,66
7078443,住院伙食补助费,30
7078443,残疾赔偿金,91432
7078443,残疾赔偿金,22858
7078443,鉴定费,840
7078443,鉴定费,166902.68
7078443,鉴定费,166902.68
7078443,鉴定费,166902.68
7078755,医疗费,13610.45
7078755,误工费,10930.50
7078755,误工费,121.45
7078755,误工费,90
7078755,护理费,5400
7078755,误工费,90
7078755,护理费,60
7078755,残疾赔偿金,49412
7078755,残疾赔偿金,22858
7078755,住院伙食补助费,5700
7078755,住院伙食补助费,190
7078755,住院伙食补助费,30
7078755,交通费,1098.50
7078755,交通费,2150
7078755,交通费,88301.45
7078755,医疗费,10000
7078755,误工费,10930.50
7078755,误工费,121.45
7078755,误工费,90
7078755,护理费,5400
7078755,误工费,90
7078755,护理费,60
7078755,残疾赔偿金,49412
7078755,残疾赔偿金,22858
7078755,交通费,1098.50
7078755,交通费,2000
7078755,交通费,78841
7078755,第三者责任险,2838.14
7078755,交通费,1098.50
7078755,鉴定费,3200
7079073,借款,60000
7079073,利息损失,30000
7079073,利息损失,30000
7079073,借款,30000
7079983,医疗费,10000
7079983,误工费,13080
7079983,护理费,1710
7079983,交通费,600
7079983,交通费,950
7079983,交通费,26340
7079983,交通费,3155
7080053,货款,36780
7080053,利息,1445
7080053,利息,21445
7081564,第三者责任险,61500
7081564,第三者责任险,10000
7083737,经济补偿金,1050
7083737,交通费,36398.92
7084035,透支款,7617.01
7084035,利息,2459.42
7084035,滞纳金,446.73
7084035,滞纳金,10523.16
7088126,医疗费,10000
7088126,鉴定费,83161
7088126,营养费,6640
7088413,医疗费,10000
7088413,第三者责任险,151718.36
7088413,鉴定费,1300
7088413,各项费用,101877.72
7089196,医疗费,10000
7089196,护理费,4160
7089196,误工费,9440
7089196,残疾赔偿金,10005.60
7089196,残疾赔偿金,33605.60
7089196,营养费,5450.64
7089196,医疗费,12850.64
7089196,护理费,4160
7089196,护理费,17010.64
7089196,伤残鉴定费,700
7089197,租金,50000
7089366,借款,100000
7089366,借款,50000
7089366,借款,20000
7089366,借款,30000
7089506,透支款,10000
7089506,利息,1273.54
7089506,滞纳金,583.79
7089506,滞纳金,11857.33
7089506,透支款,10000
7089515,借款,19000
7089515,利息,9.6
7089838,误工费,4800
7089838,误工费,32
7089838,误工费,150
7089838,护理费,640
7089838,护理费,80
7089838,住院伙食补助费,240
7089838,住院伙食补助费,30
7089838,营养费,450
7089838,住院伙食补助费,30
7089838,营养费,15
7089838,伤残赔偿金,15695
7089838,伤残赔偿金,26681.5
7089838,精神抚慰金,1000
7089838,鉴定费,700
7089838,鉴定费,550
7089838,交通费,12
7089838,交通费,40198.44
7089843,人身损失,120075.66
7089843,人身损失,12007.57
7089854,医疗费,10000
7089854,医疗费,83838.4
7089854,医疗费,21979.36
7089854,鉴定费,1800
7089854,鉴定费,23779.36
7089859,医疗费,20396.16
7089869,伤残赔偿金,36490
7089869,伤残赔偿金,7579.55
7089869,误工费,880
7089939,借款,200000
7089939,利息,2000
7089939,债权费用,5000
7090136,透支款,1929.03
7090136,利息,505.18
7090136,滞纳金,114.22
7090136,其他费用,22
7090136,其他费用,2570.43
7090136,透支款,1929.03
7090159,借款,30000
7090178,借款,48294.74
7090178,利息,13.23
7090178,利息,18
7090210,借款,50000
7090210,利息,10.806315
7090733,借款,910000
7090733,利息,100000
7090733,利息,100000
7091872,医疗费,4432.67
7091872,护理费,90
7091872,护理费,70
7091872,护理费,6300
7091872,伙食补助费,20
7091872,伙食补助费,30
7091872,伙食补助费,600
7091872,伙食补助费,20
7091872,伙食补助费,20
7091872,营养费,400
7091872,伤残赔偿金,5763
7091872,伤残赔偿金,11526
7091872,鉴定费,700
7091872,交通费,300
7091872,精神抚慰金,2000
7091872,精神抚慰金,26258.67
7091872,鉴定费,700
7091872,鉴定费,3532.77
7091874,医疗费,89930.17
7091874,医疗费,21760.00
7091874,误工费,23900.00
7091874,误工费,239
7091874,误工费,100.00
7091874,护理费,19120.00
7091874,误工费,239
7091874,护理费,80.00
7091874,住院伙食补助费,3120.00
7091874,住院伙食补助费,104
7091874,住院伙食补助费,30.00
7091874,营养费,2080.00
7091874,住院伙食补助费,104
7091874,营养费,20.00
7091874,残疾赔偿金,87082.8
7091874,残疾赔偿金,20734.00
7091874,医疗费,10000.00
7091874,精神损害抚慰金,3000.00
7091874,鉴定费,1300.00
7091874,鉴定费,1200.00
7091874,鉴定费,265178.33
7091874,机动车交通事故责任强制保险,121200.00
7091874,鉴定费,265178.33
7091874,机动车交通事故责任强制保险,121200.00
7091874,鉴定费,1300.00
7091874,医疗费,121424.17
7092447,违约金,433865.5
7092447,违约金,86773.1
7092681,利息,10449.36
7092681,滞纳金,1719.21
7092681,滞纳金,128.8
7092681,滞纳金,50
7092750,借款,75000
7092750,利息,35985.79
7092907,借款,4000
7092907,利息,405.63
7092945,借款,90000
7092945,利息,9.146732
7092945,利息,0.98
7092981,借款,190000
7092981,利息,9.9
7093127,交通费,6743.92
7093127,鉴定费,700
7094401,营养费,10000
7094401,护理费,13200
7094401,伤残赔偿金,91432
7094401,交通费,500
7094401,车辆损失费,1030
7094401,精神抚慰金,4000
7094401,精神抚慰金,120162
7094401,第三者责任险,70
7094401,第三者责任险,21192.50
7094401,鉴定费,700
7094401,医疗费用,32025
7094413,住院伙食补助费,2850
7094413,住院伙食补助费,30
7094413,住院伙食补助费,95
7094413,营养费,1900
7094413,营养费,20
7094413,住院伙食补助费,95
7094413,护理费,7600
7094413,护理费,80
7094413,住院伙食补助费,95
7094413,误工费,6720
7094413,误工费,60
7094413,误工费,112
7094413,残疾赔偿金,10729.95
7094413,残疾赔偿金,6503
7094413,鉴定费,700
7094413,交通费,436.5
7094413,精神损害抚慰金,3000
7094413,精神损害抚慰金,220
7094413,精神损害抚慰金,56925.72
7094413,医疗费,10000
7094413,医疗费,23477.01
7095311,租金,30000
7096577,物业费用,2621
7096577,物业费用,504
7096799,借款,250000
7096799,利息,150000
7096813,借款,511000
7096813,利息,190000
7096813,利息,171000
7096813,利息,150000
7096813,利息,15
7096893,货款,112687
7096893,货款,80000
7097283,交通费,36435
7097289,交通费,16489.80
7097662,借款,150000
7097662,利息,12
7097662,借款,250000
7097662,借款,150000
7097720,借款,300000
7097720,利息,120000
7097720,利息,420000
7098052,医疗费,27135.24
7098052,护理费,2000
7098052,住院伙食补助费,500
7098052,住院伙食补助费,500
7098052,住宿费,100
7098052,护理费,2000
7098052,残疾赔偿金,124404
7098052,鉴定费,1300
7098052,精神抚慰金,8000
7098052,精神抚慰金,1398
7098052,护理费,3000
7098052,住院伙食补助费,600
7098052,住院伙食补助费,600
7098052,营养费,221537.24
7098052,鉴定费,1300
7098052,鉴定费,1300
7098052,鉴定费,910
7098131,医疗费,5223.97
7098131,拐杖费用,250.00
7098131,伙食补助费,2440.00
7098131,交通费,300.00
7098131,鉴定费,500.00
7098131,护理费,9120.00
7098131,伤残补助金,43967.00
7098131,工伤医疗补助金,39042.96
7098131,工伤医疗补助金,39042.96
7098131,一次性伤残就业补助金,47964.00
7099217,工资,71756.2
7099217,工资,4413.72
7100093,自付费用,8714
7100093,自付费用,76902
7100093,商业险,66188
7100093,自付费用,8714
7100114,医疗费,12768.94
7100114,误工费,3212
7100114,护理费,2880
7100114,住院伙食补助费,720
7100114,营养费,480
7100114,交通费,600
7100114,交通费,1200
7100114,交通费,21860.94
7100114,医疗费用,6150
7100114,第三者责任险,9018.94
7100234,律师费用,10000
7100296,借款,70000
7100296,借款,50000
7100296,借款,20000
7101160,借款,1090000
7101160,利息,700000
7101160,利息,390000
7104742,医疗费,2713.62
7104742,医疗费,398
7104742,医疗费,1903.22
7104742,护理费,880
7104742,护理费,80
7104742,护理费,11
7104742,住院伙食补助费,330
7104742,住院伙食补助费,30
7104742,护理费,11
7104742,营养费,220
7104742,营养费,20
7104742,护理费,11
7104742,鉴定费,700
7104742,鉴定费,10200
7104742,鉴定费,600
7104742,医疗费,398
7104742,护理费,80
7104742,护理费,14065.62
7104808,利息,3740
7104808,律师费,8000
7104825,借款,110000
7104825,利息,31220
7104825,利息,141220
7105428,房价款,864872
7105428,违约金,34594.9
7105428,房价款,864872
7105428,违约金,47481.5
7105446,违约金,41761.56
7105446,房价款,549
7105446,违约金,57317.74
7105543,违约金,34092.2
7105543,房价款,549
7105543,违约金,46791.54
7105563,房价款,1338582
7105563,违约金,53543.29
7105563,房价款,1338582
7105563,违约金,73488.16
7105575,房价款,1225280
7105575,违约金,49011.21
7105575,房价款,1225280
7105575,违约金,67267.88
7105615,违约金,47258.64
7105615,房价款,549
7105615,违约金,64862.48
7105678,违约金,124.56
7105678,违约金,295.27
7106310,利息,25500
7106310,利息,325500
7106583,借款,1700000
7106583,利息,100000
7106700,借款,1000000
7106700,利息,7.23
7106700,利息,39221.69
7106741,利息,1293.35
7106741,滞纳金,286.57
7106741,其他费用,72
7106741,其他费用,6468.60
7106827,利息,3044.14
7106827,滞纳金,419.32
7106827,滞纳金,256.10
7107074,借款,1349147.55
7107074,借款,500000
7107074,律师费,45000
7107551,伤残赔偿金,134633.62
7107551,误工费,19730
7107551,护理费,7020
7107551,交通费,300
7107551,营养费,1710
7107551,精神抚慰金,5000
7107551,精神抚慰金,10000
7107551,精神抚慰金,1517
7107551,营养费,1710
7107551,鉴定费,2480
7107551,鉴定费,22.50
7107551,鉴定费,184123.12
7107830,违约金,255.35
7107830,违约金,573.35
7107839,违约金,562.23
7107839,违约金,129
7107881,违约金,675.76
7107881,违约金,170
7107884,违约金,526.55
7107884,违约金,1008.55
7107894,违约金,1019.04
7107894,违约金,1032
7107894,违约金,432
7107894,违约金,3700.79
7107904,违约金,1328.56
7107904,违约金,600
7107913,违约金,322.48
7107913,违约金,600
7107913,违约金,600
7109269,利息,3809.93
7109269,利息,12665.52
7109269,律师费,2500
7109931,违约金,2420.92
7109931,违约金,1200
7109931,违约金,6967.05
7109935,借款,40000
7109935,利息,240
7109935,利息,40240
7114105,医疗费,10000.00
7114105,护理费,800.00
7114105,误工费,8989.00
7114105,交通费,200.00
7114105,残疾赔偿金,18100.80
7114105,精神损害抚慰金,2000.00
7114105,精神损害抚慰金,50.00
7114105,精神损害抚慰金,40139.80
7114105,医疗费,1995.76
7114105,住院伙食补助费,288.00
7114105,住院伙食补助费,2283.76
7114105,住院伙食补助费,1827.01
7114134,医疗费,5679.92
7114134,医疗费,1570
7114134,住院伙食补助费,510
7114134,营养费,340
7114134,护理费,1020
7114134,交通费,1000
7114134,误工费,10124.9
7114134,伤残赔偿金,45716
7114134,交通费,1000
7114134,精神损害抚慰金,66960.82
7114134,衣服损失,300
7114134,衣服损失,650
7114134,鉴定费,800
7114134,鉴定费,145
7114134,鉴定费,945
7114580,医疗费,59947.58
7114580,医疗费,32000
7114580,残疾赔偿金,34578
7114580,住院伙食补助费,1080
7114580,护理费,9780
7114580,误工费,17730.78
7114580,交通费,1800
7114580,住宿费,350
7114580,住宿费,19181.25
7114580,精神抚慰金,4000
7114580,精神抚慰金,180447.61
7114580,鉴定费,2360
7114580,鉴定费,1800
7114580,鉴定费,47
7114588,车损,42698.56
7114588,车损,10500
7114588,剩余损失,32198.56
7114588,剩余损失,16099.28
7114594,精神抚慰金,88144.4
7114594,医疗费,10000
7114594,医疗费,15051.4
7114594,鉴定费,1150
7115135,借款,600000
7115135,利息,200000
7116049,医疗费,10631.91
7116049,医疗费,1000
7116152,借款,20000
7116152,利息,2000
7116796,借款,27000
7116796,利息,6000
7116805,借款,1500000
7116805,利息,67186.85
7116805,罚息,70151.93
7116805,借款,1500000
7116805,借款,1451730.06
7120723,借款,400000
7120723,利息,300000
7120723,利息,100000
7121278,借款,220000
7121278,利息,10000
7123979,借款,85000
7124157,借款,50000
7124157,利息,15
7124157,利息,10000
7125024,借款,16000000
7125024,罚息,11500000
7125024,借款,1500000
7125024,罚息,10000
7125024,借款,10000000
7125024,罚息,10000
7125024,借款,4500000
7125024,罚息,10000
7125024,罚息,10000
7128730,借款,200000
7128730,利息,32000
7128730,利息,32000
7128730,利息,232000
7128730,借款,200000
7128753,借款,11913.67
7130307,借款,99635
7130307,利息,10.933
7130307,利息,6937.11
7130512,借款,1450000
7130512,借款,100000
7130512,借款,1350000
7130843,借款,195000
7130843,利息,25000
7130843,利息,7000
7132592,借款,30000
7132592,利息,1500
7140971,借款,20000
7140971,利息,15
7141176,货款,629780
7141176,逾期付款利息,326924
7141176,逾期付款利息,956704
7142903,借款,1200000
7142903,利息,2000000
7142903,利息,900000
7142903,利息,400000
7142903,利息,300000
7142903,利息,300000
7142903,借款,1200000
7143026,医疗费,5050.45
7143026,住院伙食补助费,520
7143026,误工费,3294.66
7143026,交通费,78
7143026,伤情鉴定费,150
7143026,伤情鉴定费,7274.5
7145637,借款,45000
7145637,利息,15000
7145637,借款,30000
7146357,借款,70000
7146357,利息,104200
7146357,利息,20
7146357,利息,109200
7147737,借款,45500
7147737,利息,3000
7147970,商业险,9270.60
7147986,误工费,1500
7147986,交通费,260
7147986,护理费,1820
7147986,护理费,530
7147986,其余损失,4435.93
7147986,其余损失,3395.93
7147986,住院伙食补助费,1040
7147994,借款,35000
7147994,利息,1000
7147994,利息,36000
7147996,医疗费,9534.71
7147996,误工费,6360
7147996,护理费,1494
7147996,伙食补助费,720
7147996,营养费,180
7148000,误工费,8500
7148000,住院伙食补助费,1400
7148000,护理费,2380
7148000,交通费,300
7148000,鉴定费,1000
7148004,停工留薪期工资,2163.7
7148004,伤残补助金,20653.29
7148004,伤残补助金,20653.29
7148004,伤残补助金,20653.29
7148004,鉴定费,1050
7148004,鉴定费,65173.57
7148036,医疗费,56357.41
7148036,住院伙食补助费,7720
7148036,营养费,1930
7148036,护理费,15721.5
7148036,残疾辅助器具费,708
7148036,交通费,600
7148036,残疾赔偿金,22758
7148036,医疗费,7000
7148036,医疗费,55949.41
7148036,护理费,15721.5
7148036,护理费,41124
7148036,医疗费,55949.41
7148036,护理费,15721.5
7148036,护理费,71670.91
7148036,鉴定费,2650
7148089,贬值损失,25711.92
7148089,租金损失,13776
7148089,租金损失,39487.92
7148123,货款,891105
7148123,逾期付款利息,89110.5
7148123,逾期付款利息,980215.5
7148125,护理费,29541.2
7148125,护理费,29541.2
7148751,利息,15089.48
7148751,利息,409537.58
7148751,债权费用,5000
7150595,借款,63000
7150595,借款,20050
7150595,借款,42950
7150595,借款,14950
7150595,利息,565.11
7151149,借款,2640000
7151149,借款,20
7158608,医疗费,505600
7158608,精神损害抚慰金,40000
7158608,精神损害抚慰金,72948.50
7158669,借款,300000
7158669,利息,500
7158707,借款,100000
7158707,利息,9000
7158707,借款,100000
7158892,律师费,80000
7159092,营养费,27385.24
7159092,车票费用,98
7159092,车票费用,27483.24
7159108,营养费,22810.25
7159108,车票费用,98
7159108,车票费用,22908.25
7159112,借款,30000
7159112,利息,12177
7159112,利息,42177
7164167,鉴定费,534018.05
7164167,鉴定费,320410.82
7167073,货款,116812
7167073,违约金,15848
7167073,案件受理费,2950
7167073,案件受理费,1475
7167185,护理费,7930
7167185,营养费,3500
7167185,交通费,1128
7167185,交通费,34350
7167185,交通费,34350
7167185,鉴定费,2100
7167185,鉴定费,84042.99
7167220,住院伙食补助费,270
7167220,护理费,7317
7167220,营养费,3000
7167220,误工费,5296
7167220,鉴定费,2040
7167220,残疾赔偿金,70560
7167220,残疾赔偿金,70560
7167220,交通费,500
7167220,交通费,159543
7178037,医药费用,56323.96
7178037,住院伙食补助费,4480
7178037,营养费,1200
7178037,营养费,62003.96
7178037,误工费,16356
7178037,误工费,16356
7178037,交通费,1200
7178037,伤残赔偿金,70929.1
7178037,精神损害抚慰金,4000
7178037,精神损害抚慰金,108841.1
7178081,精神抚慰金,73093.68
7178081,营养费,68920.67
7178081,鉴定费,3100
7178081,鉴定费,620
7178094,鉴定费,69680.74
7179649,医疗费用,247201.95
7179651,护理费,5699
7179651,营养费,1200
7179651,交通费,1280
7179651,误工费,6558
7179651,伤残赔偿金,249893
7179651,伤残鉴定费,1800
7179651,精神损害抚慰金,8000
7179651,精神损害抚慰金,282204
7179653,交通费,100
7179653,误工费,6816.13
7179653,误工费,23922
7179653,误工费,365
7179653,残疾赔偿金,29978
7179653,残疾赔偿金,14989
7179653,残疾辅助器具费,58
7179653,护理费,1900
7179653,护理费,23114
7179653,误工费,365
7179653,护理费,1900
7179653,伤残鉴定费,2400
7179653,伤残鉴定费,1200
7179653,伤残鉴定费,1200
7179653,伤残鉴定费,3000
7179653,伤残鉴定费,1500
7179653,伤残鉴定费,1500
7180511,医疗费,827.20
7180511,误工费,1750
7181922,医疗费,38535.80
7181922,住院伙食补助费,1040
7181922,住院伙食补助费,40
7181922,住院伙食补助费,26
7181922,营养费,260
7181922,营养费,10
7181922,营养费,26
7181922,护理费,9630
7181922,护理费,107
7181922,护理费,90
7181922,残疾赔偿金,17156.90
7181922,残疾赔偿金,17156.90
7181922,鉴定费,2970
7181922,精神损害抚慰金,2000
7182064,借款,90000
7182064,利息,9600
7182064,律师费,4000
7182107,工资,2500
7182107,索款费用,210
7182151,医疗费,5742.69
7182151,误工费,564
7182151,误工费,70.50
7182151,护理费,566.68
7182151,护理费,10625.27
7182151,护理费,150
7182151,住院伙食补助费,320
7182151,住院伙食补助费,40
7182151,营养费,80
7182151,营养费,10
7182151,交通费,160
7182152,医疗费,129533.63
7182152,医疗费,94629.43
7182152,医疗费,1200
7182152,医疗费,3864.20
7182152,医疗费,340
7182152,医疗费,20000
7182152,住院伙食补助费,4680
7182152,住院伙食补助费,117
7182152,住院伙食补助费,40
7182152,营养费,1365
7182152,营养费,91
7182152,营养费,15
7182152,误工费,12831
7182152,误工费,182
7182152,误工费,70.50
7182152,伤残赔偿金,102942
7182152,伤残赔偿金,17157
7182152,交通费,2340
7182152,交通费,117
7182152,交通费,20
7182152,残疾辅助器具费,2378.80
7182152,残疾辅助器具费,1680
7182152,残疾辅助器具费,118.80
7182152,伤残鉴定费,3000
7182152,医疗费用,10000
7182152,伤残费用,110000
7182152,鉴定费,3000
7182152,鉴定费,49406.43
7182769,借款,948000
7182769,利息,183600
7182769,利息,1131600
7183243,利息,17883.80
7183243,利息,84643.80
7183772,医疗费,3922.87
7183772,医疗费,2353.72
7183772,误工费,564
7183772,误工费,564
7183772,住院伙食补助费,320
7183772,营养费,160
7183772,交通费,232.5
7183772,交通费,1840.5
7183772,交通费,1104.3
7183772,医疗费,3458.02
7184328,第三者责任险,43274.11
7184328,精神抚慰金,50000
7184368,利息,3072
7184368,利息,34272
7184368,利息,34272
7184378,利息,926
7184378,利息,10186
7184408,工资,5052
7184408,工资,1684
7184408,工资,36974
7184408,工资,1946
7184408,工资,19
7184408,工资,23778
7184408,工资,2642
7184408,工资,1011.15
7184408,工资,337.05
7184408,工资,11815
7184795,借款,21000
7184795,利息,6000
7186395,借款,60000
7186395,利息,13000
7186395,利息,73000
7186429,死亡赔偿金,70400
7186429,死亡赔偿金,308900
7186429,丧葬费,21721.5
7186429,丧葬费,133199.50
7186429,误工费,1071
7186429,误工费,464892
7186429,第三者责任险,132494.22
7186429,第三者责任险,6973.38
7186431,租金,19000
7186431,利息,2000
7186431,利息,21000
7186448,利息,1768.14
7186448,利息,7798.57
7186519,医疗费,10000
7186519,医疗费,48798.73
7186519,医疗费,28283.73
7186519,营养费,900
7186519,营养费,570
7186519,营养费,50268.73
7186519,残疾赔偿金,94787.09
7186519,误工费,12690
7186519,护理费,11421
7186519,交通费,400
7186519,精神抚慰金,3000
7186519,精神抚慰金,122298.09
7186519,医疗费,10000
7186519,医疗费,40268.73
7186519,医疗费,28283.73
7186519,医疗费,1000
7186528,工资,6025
7186528,工资,3262.50
7186528,工资,10
7186528,伤残补助金,35887.50
7186528,工资,3262.50
7186528,伤残补助金,35887.50
7186528,工资,3262.50
7186528,伤残补助金,35887.50
7186528,工资,3262.50
7186528,停工留薪期工资,29362.50
7186528,工资,3262.50
7186528,交通费,4306.50
7186528,工资,3262.50
7186528,工资,4762.50
7186528,工资,3262.50
7186528,工资,10
7186528,经济补偿金,1631
7186528,经济补偿金,209544.50
7186550,利息,5939.41
7186550,利息,1193823.40
7186560,违约金,25561
7186560,案件受理费,2514
7186596,经济补偿金,7350
7186596,经济补偿金,2100
7186596,工资,4166.7
7186596,工资,1666.70
7187963,医疗费,66661.52
7187963,营养费,900
7187963,住院伙食补助费,720
7187963,住院伙食补助费,68281.52
7187963,医疗费用,10000
7187963,医疗费用,10000
7187963,第三者责任险,200000
7187963,护理费,10721.45
7187963,残疾赔偿金,8578.45
7187963,交通费,150
7187963,鉴定费,1500
7187963,精神抚慰金,1000
7187963,精神抚慰金,21949.9
7187963,死亡伤残赔偿,110000
7187963,精神抚慰金,21949.9
7187967,交通费,11623.20
7187973,精神抚慰金,3000
7188022,借款,900000
7188022,利息,204000
7188022,利息,1104000
7188082,伤残补助金,35648.08
7188082,伤残补助金,2742.16
7188082,伤残补助金,35648.08
7188082,伤残补助金,2742.16
7188082,伤残补助金,35648.08
7188082,伤残补助金,2742.16
7188082,工资,10968.64
7188082,伤残补助金,2742.16
7188082,经济补偿金,1371.08
7188082,经济补偿金,119283.96
7188115,住院伙食补助费,17314.67
7188115,住院伙食补助费,14166.55
7188117,医疗费用,10000
7188117,医疗费用,10000
7188117,医疗费,16924.42
7188117,营养费,300
7188117,住院伙食补助费,270
7188117,住院伙食补助费,17494.42
7188117,医疗费用,10000
7188117,医疗费,11342.04
7188117,误工费,13051.04
7188117,护理费,8577.67
7188117,残疾赔偿金,42814.54
7188117,交通费,200
7188117,鉴定费,1500
7188117,精神抚慰金,1000
7188117,精神抚慰金,67143.25
7188144,利息,384000
7188145,医疗费,6175.80
7188145,护理费,1284
7188145,营养费,210
7188145,交通费,96
7188145,精神抚慰金,1000
7188815,利息,4285.07
7188815,利息,24285.07
7189027,借款,30000
7189027,利息,2700
7189027,利息,32700
7189516,借款,171000
7189516,利息,30753
7189516,利息,201753
7189536,借款,191000
7189536,利息,33371
7189536,利息,224371
7189556,借款,52500
7189556,利息,8664
7189556,利息,61164
7189576,借款,186000
7189576,利息,33591
7189576,利息,219591
7189751,借款,10000
7189751,利息,4426.66
7189751,利息,14426.66
7190161,医疗费,497.9
7190161,死亡赔偿金,90134
7190161,死亡赔偿金,4506.7
7190161,丧葬费,19566
7190161,丧葬费,39132
7190161,交通费,1000
7190161,住宿费,900
7190161,伙食补助费,600
7190161,伙食补助费,20
7190161,误工费,2115
7190161,误工费,70.5
7190161,精神抚慰金,10000
7190161,精神抚慰金,149217
7191600,医疗费,13919.56
7191600,误工费,3807
7191600,护理费,1903.5
7191600,住院伙食补助费,2160
7191600,交通费,220
7191600,交通费,22010
7191600,交通费,15407
7191734,案件受理费,170
7191734,案件受理费,170
7191734,案件受理费,170
7191885,案件受理费,300
7191885,案件受理费,150
7192933,借款,1062000
7192933,利息,50000
7192933,利息,110000
7192933,利息,620000
7192933,利息,282000
7193609,借款,1150000
7193609,利息,100000
7193609,借款,20000
7193609,借款,50000
7193610,借款,470000
7193610,利息,180000
7193612,借款,120000
7193612,借款,50000
7193612,利息,15
7193612,借款,50000
7193612,利息,82400
7194917,医疗费,26982.05
7194917,伙食补助费,1000
7194917,伙食补助费,1000
7194917,残疾赔偿金,37930
7194917,护理费,6600
7194917,交通费,7000
7194917,住宿费,2632
7194917,精神损害抚慰金,10000
7194917,精神损害抚慰金,93144.05
7194917,鉴定费,1500
7194917,鉴定费,750
7194917,鉴定费,750
7196081,误工费,4230
7196081,误工费,70.50
7196081,误工费,60
7196081,护理费,1339.50
7196081,护理费,70.5
7196081,护理费,19
7196081,交通费,600
7196081,住宿费,558
7196081,住宿费,6727.50
7196081,医疗费用,10000
7196081,医疗费,2480.27
7196081,住院伙食补助费,910
7196081,住院伙食补助费,40
7196081,各项费用,20117.77
7196352,医疗费,2355.13
7196352,住院伙食补助费,40
7196352,护理费,70.50
7196352,误工费,775.50
7196352,交通费,110
7196352,住宿费,160
7196352,住宿费,2000
7196352,住宿费,5511.13
7196647,医疗费,1506.20
7196647,误工费,634.50
7196647,误工费,634.50
7196647,住院伙食补助费,360
7196647,交通费,200
7196647,交通费,200
7196647,住宿费,3535.20
7197087,维修道路费用,300000
7197087,维修道路费用,360000
7197234,借款,235000
7197234,利息,16660
7197234,利息,36660
7197234,利息,20000
7199464,借款,30000
7199464,利息,25370
7199464,利息,45000
7199464,利息,9120
7199464,利息,5850
7199464,借款,30000
7199464,利息,10400
7200261,医疗费,1485.7
7200261,误工费,282
7200261,误工费,70.5
7200261,误工费,282
7200261,误工费,70.5
7200261,住院伙食补助费,160
7200261,住院伙食补助费,40
7201091,货款,24817.4
7201091,住宿费,3000
7201091,住宿费,27817.4
7201680,医疗费,96047.99
7201680,误工费,13318.20
7201680,护理费,10804.05
7201680,营养费,6360
7201680,营养费,6360
7201680,伤残赔偿金,137255.20
7201680,精神抚慰金,12000
7201680,精神抚慰金,282145.44
7202821,借款,93000.00
7202821,利息,16516.80
7202821,利息,109516.80
7202821,利息,21000.00
7202821,利息,88517
7203755,借款,188000
7203755,利息,61318.49
7203755,利息,249318.49
7205786,医疗费,15554.71
7205786,护理费,1269
7205786,住院伙食补助费,720
7205786,误工费,15721.81
7205786,残疾赔偿金,75859.12
7205786,精神损害抚慰金,500
7205786,交通费,200
7205786,鉴定费,450
7205786,鉴定费,9538.33
7205786,医疗费,14000
7205786,医疗费,105092.97
7206034,医疗费,7398.86
7206034,护理费,1410
7206034,误工费,3314
7206034,住院伙食补助费,800
7206034,交通费,500
7206034,交通费,3200
7206034,伤残赔偿金,9013.40
7206034,鉴定费,2920
7206034,精神损害抚慰金,2000
7206034,精神损害抚慰金,30556.26
7206034,医疗费,5034.52
7206034,护理费,987
7206034,护理费,987
7206034,住院伙食补助费,560
7206034,住院伙食补助费,32
7206034,住院伙食补助费,7600.52
7206034,案件受理费,1924
7206034,案件受理费,962
7206325,医疗费,69843.88
7206325,护理费,16160
7206325,伙食补助费,8080
7206325,交通费,3000
7206325,住宿费,770
7206325,伤残赔偿金,140339.4
7206325,鉴定费,800
7206325,鉴定费,150
7206325,精神抚慰金,10000
7206325,精神抚慰金,248193.28
7206325,第三者责任险,223373.95
7206325,鉴定费,800
7206325,鉴定费,150
7206325,鉴定费,950
7206325,医疗费,30000
7206499,医疗费,10000
7206499,误工费,24480
7206499,护理费,15510
7206499,交通费,500
7206499,伤残赔偿金,37930
7206499,精神损害抚慰金,2000
7206499,精神损害抚慰金,90420
7206499,医疗费,12085.22
7206499,住院伙食补助费,4400
7206499,营养费,1100
7206499,营养费,17585.22
7206499,营养费,17585.22
7206499,鉴定费,1500
7206499,鉴定费,1050
7206499,案件受理费,2102
7206499,案件受理费,1471
7206846,医疗费,10000
7206846,医疗费,1300
7207061,残疾赔偿金,82639.70
7207061,医疗费,10000
7207061,其他费用,72639.70
7207061,其他费用,24225.42
7207061,精神抚慰金,3000
7207101,医疗费,32091.24
7207101,误工费,5992.5
7207101,护理费,5640
7207101,住院伙食补助费,3200
7207101,营养费,1600
7207101,交通费,800
7207101,残疾赔偿金,137255.2
7207101,治疗费用,9503
7207101,鉴定费,4400
7207101,精神抚慰金,3000
7207101,精神抚慰金,203481.94
7209072,借款,150000
7209072,利息,66012.68
7209072,利息,216012.68
7209087,借款,277810.74
7209087,利息,53305.34
7209087,利息,331116.08
7209311,医疗费,10000
7209311,误工费,11985
7209311,护理费,4159.5
7209311,交通费,1260
7209311,残疾赔偿金,32598.1
7209311,残疾赔偿金,60002.6
7209311,住院伙食补助费,2360
